periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_apartaments_pct,ocupacio_places_pct,ocupacio_apartaments_cap_setmana_pct,ocupacio_places_cap_setmana_pct,qualitat
2021-M02,2021,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2021-M02,2021,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2021-M02,2021,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M02,2021,2,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M02,2021,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M02,2021,2,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M02,2021,2,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M03,2021,3,mensual,07003,Alcúdia,Mallorca,,,,,U
2021-M03,2021,3,mensual,07011,Calvià,Mallorca,,,,,U
2021-M03,2021,3,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2021-M03,2021,3,mensual,07022,Felanitx,Mallorca,,,,,U
2021-M03,2021,3,mensual,07024,Formentera,Formentera,,,,,U
2021-M03,2021,3,mensual,07026,Eivissa,Eivissa,,,,,U
2021-M03,2021,3,mensual,07040,Palma,Mallorca,54.26,31.46,56.06,33.06,A
2021-M03,2021,3,mensual,07042,Pollença,Mallorca,,,,,U
2021-M03,2021,3,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2021-M03,2021,3,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2021-M03,2021,3,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M03,2021,3,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M03,2021,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M03,2021,3,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M03,2021,3,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M04,2021,4,mensual,07003,Alcúdia,Mallorca,,,,,U
2021-M04,2021,4,mensual,07011,Calvià,Mallorca,,,,,U
2021-M04,2021,4,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2021-M04,2021,4,mensual,07022,Felanitx,Mallorca,,,,,U
2021-M04,2021,4,mensual,07024,Formentera,Formentera,,,,,U
2021-M04,2021,4,mensual,07026,Eivissa,Eivissa,,,,,U
2021-M04,2021,4,mensual,07040,Palma,Mallorca,,,,,U
2021-M04,2021,4,mensual,07042,Pollença,Mallorca,,,,,U
2021-M04,2021,4,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2021-M04,2021,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2021-M04,2021,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M04,2021,4,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M04,2021,4,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M04,2021,4,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M04,2021,4,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M05,2021,5,mensual,07003,Alcúdia,Mallorca,,,,,U
2021-M05,2021,5,mensual,07011,Calvià,Mallorca,33.52,15.44,33.58,14.92,A
2021-M05,2021,5,mensual,07015,Ciutadella de Menorca,Menorca,24.86,17.02,41.91,26.49,A
2021-M05,2021,5,mensual,07022,Felanitx,Mallorca,,,,,U
2021-M05,2021,5,mensual,07024,Formentera,Formentera,31.96,27.77,39.35,35.13,A
2021-M05,2021,5,mensual,07026,Eivissa,Eivissa,,,,,U
2021-M05,2021,5,mensual,07040,Palma,Mallorca,,,,,U
2021-M05,2021,5,mensual,07042,Pollença,Mallorca,,,,,U
2021-M05,2021,5,mensual,07046,Sant Antoni de Portmany,Eivissa,38.92,27.24,43.69,31.02,A
2021-M05,2021,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,31.7,18.18,35.24,20.56,A
2021-M05,2021,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M05,2021,5,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M05,2021,5,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M05,2021,5,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M05,2021,5,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M06,2021,6,mensual,07003,Alcúdia,Mallorca,16.15,14.24,16.79,15.13,A
2021-M06,2021,6,mensual,07011,Calvià,Mallorca,32.98,26.18,33.39,27.12,A
2021-M06,2021,6,mensual,07015,Ciutadella de Menorca,Menorca,37.94,29.25,37.9,28.79,A
2021-M06,2021,6,mensual,07022,Felanitx,Mallorca,33.69,26.93,35.49,28.46,A
2021-M06,2021,6,mensual,07024,Formentera,Formentera,61.37,48.56,68.54,55.7,A
2021-M06,2021,6,mensual,07026,Eivissa,Eivissa,42.46,34.96,42.04,36.41,A
2021-M06,2021,6,mensual,07040,Palma,Mallorca,,,,,U
2021-M06,2021,6,mensual,07042,Pollença,Mallorca,,,,,U
2021-M06,2021,6,mensual,07046,Sant Antoni de Portmany,Eivissa,56.17,45.99,55.91,47.09,A
2021-M06,2021,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,41.72,23.09,43.42,24.82,A
2021-M06,2021,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M06,2021,6,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M06,2021,6,mensual,07054,Santa Eulària des Riu,Eivissa,27.43,16.21,29.8,17.46,A
2021-M06,2021,6,mensual,07057,Santanyí,Mallorca,33.01,39.11,32.14,38.35,A
2021-M06,2021,6,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M07,2021,7,mensual,07003,Alcúdia,Mallorca,30.45,30.79,29.34,30.0,A
2021-M07,2021,7,mensual,07011,Calvià,Mallorca,52.95,47.89,51.69,47.32,A
2021-M07,2021,7,mensual,07015,Ciutadella de Menorca,Menorca,65.95,50.55,65.34,49.83,A
2021-M07,2021,7,mensual,07022,Felanitx,Mallorca,51.91,40.85,47.47,37.84,A
2021-M07,2021,7,mensual,07024,Formentera,Formentera,80.89,63.71,85.52,67.86,A
2021-M07,2021,7,mensual,07026,Eivissa,Eivissa,77.67,59.05,81.19,61.99,A
2021-M07,2021,7,mensual,07040,Palma,Mallorca,73.25,62.88,79.03,68.09,A
2021-M07,2021,7,mensual,07042,Pollença,Mallorca,44.06,39.0,42.86,37.74,A
2021-M07,2021,7,mensual,07046,Sant Antoni de Portmany,Eivissa,73.71,66.08,75.18,66.34,A
2021-M07,2021,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,74.09,51.06,74.81,51.81,A
2021-M07,2021,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M07,2021,7,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M07,2021,7,mensual,07054,Santa Eulària des Riu,Eivissa,47.51,41.64,47.57,43.67,A
2021-M07,2021,7,mensual,07057,Santanyí,Mallorca,45.16,52.29,45.32,52.93,A
2021-M07,2021,7,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M08,2021,8,mensual,07003,Alcúdia,Mallorca,37.36,37.22,38.1,38.02,A
2021-M08,2021,8,mensual,07011,Calvià,Mallorca,66.11,59.13,68.71,61.01,A
2021-M08,2021,8,mensual,07015,Ciutadella de Menorca,Menorca,73.34,59.77,73.74,60.84,A
2021-M08,2021,8,mensual,07022,Felanitx,Mallorca,59.72,49.34,61.58,50.51,A
2021-M08,2021,8,mensual,07024,Formentera,Formentera,79.77,62.87,82.17,65.06,A
2021-M08,2021,8,mensual,07026,Eivissa,Eivissa,82.66,69.43,85.61,72.15,A
2021-M08,2021,8,mensual,07040,Palma,Mallorca,82.26,64.46,85.76,66.71,A
2021-M08,2021,8,mensual,07042,Pollença,Mallorca,57.7,60.97,61.19,63.81,A
2021-M08,2021,8,mensual,07046,Sant Antoni de Portmany,Eivissa,82.44,75.84,86.57,79.99,A
2021-M08,2021,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,81.66,57.33,83.46,59.71,A
2021-M08,2021,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M08,2021,8,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M08,2021,8,mensual,07054,Santa Eulària des Riu,Eivissa,67.19,62.78,69.14,66.35,A
2021-M08,2021,8,mensual,07057,Santanyí,Mallorca,56.52,59.27,56.79,64.8,A
2021-M08,2021,8,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M09,2021,9,mensual,07003,Alcúdia,Mallorca,43.31,36.16,48.12,40.13,A
2021-M09,2021,9,mensual,07011,Calvià,Mallorca,62.48,52.7,65.99,55.44,A
2021-M09,2021,9,mensual,07015,Ciutadella de Menorca,Menorca,54.32,37.97,58.61,41.0,A
2021-M09,2021,9,mensual,07022,Felanitx,Mallorca,46.93,31.93,48.87,33.32,A
2021-M09,2021,9,mensual,07024,Formentera,Formentera,82.11,60.09,88.38,65.68,A
2021-M09,2021,9,mensual,07026,Eivissa,Eivissa,81.22,55.69,86.1,59.29,A
2021-M09,2021,9,mensual,07040,Palma,Mallorca,68.62,48.69,69.95,50.42,A
2021-M09,2021,9,mensual,07042,Pollença,Mallorca,56.14,49.8,57.05,53.08,A
2021-M09,2021,9,mensual,07046,Sant Antoni de Portmany,Eivissa,64.18,53.48,69.22,59.25,A
2021-M09,2021,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,67.52,46.25,73.77,51.04,A
2021-M09,2021,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M09,2021,9,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M09,2021,9,mensual,07054,Santa Eulària des Riu,Eivissa,49.03,37.95,47.59,36.41,A
2021-M09,2021,9,mensual,07057,Santanyí,Mallorca,65.44,53.74,66.89,56.09,A
2021-M09,2021,9,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M10,2021,10,mensual,07003,Alcúdia,Mallorca,35.96,28.93,46.7,36.43,A
2021-M10,2021,10,mensual,07011,Calvià,Mallorca,47.95,39.93,48.51,40.64,A
2021-M10,2021,10,mensual,07015,Ciutadella de Menorca,Menorca,53.97,39.07,57.56,41.05,A
2021-M10,2021,10,mensual,07022,Felanitx,Mallorca,49.9,30.06,46.74,28.77,A
2021-M10,2021,10,mensual,07024,Formentera,Formentera,52.62,40.36,56.04,42.37,A
2021-M10,2021,10,mensual,07026,Eivissa,Eivissa,69.89,37.61,71.01,37.77,A
2021-M10,2021,10,mensual,07040,Palma,Mallorca,76.86,60.28,76.56,60.35,A
2021-M10,2021,10,mensual,07042,Pollença,Mallorca,62.12,58.26,64.53,59.71,A
2021-M10,2021,10,mensual,07046,Sant Antoni de Portmany,Eivissa,53.16,39.37,51.32,38.96,A
2021-M10,2021,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,71.23,45.74,72.91,46.84,A
2021-M10,2021,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M10,2021,10,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M10,2021,10,mensual,07054,Santa Eulària des Riu,Eivissa,44.81,35.32,46.38,36.14,A
2021-M10,2021,10,mensual,07057,Santanyí,Mallorca,54.04,49.33,53.08,47.96,A
2021-M10,2021,10,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M11,2021,11,mensual,07003,Alcúdia,Mallorca,,,,,U
2021-M11,2021,11,mensual,07011,Calvià,Mallorca,58.54,26.97,66.11,31.71,A
2021-M11,2021,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2021-M11,2021,11,mensual,07022,Felanitx,Mallorca,,,,,U
2021-M11,2021,11,mensual,07024,Formentera,Formentera,,,,,U
2021-M11,2021,11,mensual,07026,Eivissa,Eivissa,,,,,U
2021-M11,2021,11,mensual,07040,Palma,Mallorca,46.75,31.15,52.29,38.1,A
2021-M11,2021,11,mensual,07042,Pollença,Mallorca,,,,,U
2021-M11,2021,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2021-M11,2021,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2021-M11,2021,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M11,2021,11,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M11,2021,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M11,2021,11,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M11,2021,11,mensual,07062,Son Servera,Mallorca,,,,,U
2021-M12,2021,12,mensual,07003,Alcúdia,Mallorca,,,,,U
2021-M12,2021,12,mensual,07011,Calvià,Mallorca,43.2,39.63,46.77,43.18,A
2021-M12,2021,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2021-M12,2021,12,mensual,07022,Felanitx,Mallorca,,,,,U
2021-M12,2021,12,mensual,07024,Formentera,Formentera,,,,,U
2021-M12,2021,12,mensual,07026,Eivissa,Eivissa,,,,,U
2021-M12,2021,12,mensual,07040,Palma,Mallorca,51.98,29.72,49.3,27.91,A
2021-M12,2021,12,mensual,07042,Pollença,Mallorca,,,,,U
2021-M12,2021,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2021-M12,2021,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2021-M12,2021,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2021-M12,2021,12,mensual,07052,Sant Lluís,Menorca,,,,,U
2021-M12,2021,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2021-M12,2021,12,mensual,07057,Santanyí,Mallorca,,,,,U
2021-M12,2021,12,mensual,07062,Son Servera,Mallorca,,,,,U
2022,2022,,anual,07003,Alcúdia,Mallorca,61.05,58.44,61.41,59.43,A
2022,2022,,anual,07011,Calvià,Mallorca,47.52,42.79,48.89,43.99,A
2022,2022,,anual,07015,Ciutadella de Menorca,Menorca,75.44,62.85,75.94,63.35,A
2022,2022,,anual,07022,Felanitx,Mallorca,,,,,U
2022,2022,,anual,07024,Formentera,Formentera,64.97,55.06,68.42,58.21,A
2022,2022,,anual,07026,Eivissa,Eivissa,78.84,63.35,82.54,66.48,A
2022,2022,,anual,07040,Palma,Mallorca,65.41,49.66,70.21,54.48,A
2022,2022,,anual,07042,Pollença,Mallorca,,,,,U
2022,2022,,anual,07046,Sant Antoni de Portmany,Eivissa,83.98,70.69,85.19,72.06,A
2022,2022,,anual,07048,Sant Josep de sa Talaia,Eivissa,81.35,61.25,83.58,64.07,A
2022,2022,,anual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022,2022,,anual,07052,Sant Lluís,Menorca,,,,,U
2022,2022,,anual,07054,Santa Eulària des Riu,Eivissa,52.28,36.23,51.62,36.1,A
2022,2022,,anual,07057,Santanyí,Mallorca,75.03,67.47,76.65,68.28,A
2022,2022,,anual,07062,Son Servera,Mallorca,,,,,U
2022-M01,2022,1,mensual,07003,Alcúdia,Mallorca,,,,,U
2022-M01,2022,1,mensual,07011,Calvià,Mallorca,46.48,29.25,48.01,30.41,A
2022-M01,2022,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2022-M01,2022,1,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M01,2022,1,mensual,07024,Formentera,Formentera,,,,,U
2022-M01,2022,1,mensual,07026,Eivissa,Eivissa,,,,,U
2022-M01,2022,1,mensual,07040,Palma,Mallorca,30.05,17.27,33.82,20.72,A
2022-M01,2022,1,mensual,07042,Pollença,Mallorca,,,,,U
2022-M01,2022,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2022-M01,2022,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2022-M01,2022,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M01,2022,1,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M01,2022,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2022-M01,2022,1,mensual,07057,Santanyí,Mallorca,,,,,U
2022-M01,2022,1,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M02,2022,2,mensual,07003,Alcúdia,Mallorca,,,,,U
2022-M02,2022,2,mensual,07011,Calvià,Mallorca,50.88,28.84,55.0,31.68,A
2022-M02,2022,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2022-M02,2022,2,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M02,2022,2,mensual,07024,Formentera,Formentera,,,,,U
2022-M02,2022,2,mensual,07026,Eivissa,Eivissa,,,,,U
2022-M02,2022,2,mensual,07040,Palma,Mallorca,69.32,39.09,76.04,43.0,A
2022-M02,2022,2,mensual,07042,Pollença,Mallorca,,,,,U
2022-M02,2022,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2022-M02,2022,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2022-M02,2022,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M02,2022,2,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M02,2022,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2022-M02,2022,2,mensual,07057,Santanyí,Mallorca,,,,,U
2022-M02,2022,2,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M03,2022,3,mensual,07003,Alcúdia,Mallorca,,,,,U
2022-M03,2022,3,mensual,07011,Calvià,Mallorca,48.6,39.67,51.27,42.05,A
2022-M03,2022,3,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2022-M03,2022,3,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M03,2022,3,mensual,07024,Formentera,Formentera,,,,,U
2022-M03,2022,3,mensual,07026,Eivissa,Eivissa,,,,,U
2022-M03,2022,3,mensual,07040,Palma,Mallorca,72.46,45.36,75.88,47.39,A
2022-M03,2022,3,mensual,07042,Pollença,Mallorca,,,,,U
2022-M03,2022,3,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2022-M03,2022,3,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2022-M03,2022,3,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M03,2022,3,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M03,2022,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2022-M03,2022,3,mensual,07057,Santanyí,Mallorca,,,,,U
2022-M03,2022,3,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M04,2022,4,mensual,07003,Alcúdia,Mallorca,,,,,U
2022-M04,2022,4,mensual,07011,Calvià,Mallorca,30.16,23.52,30.8,24.43,A
2022-M04,2022,4,mensual,07015,Ciutadella de Menorca,Menorca,,,,,U
2022-M04,2022,4,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M04,2022,4,mensual,07024,Formentera,Formentera,,,,,U
2022-M04,2022,4,mensual,07026,Eivissa,Eivissa,,,,,U
2022-M04,2022,4,mensual,07040,Palma,Mallorca,66.1,52.48,64.63,51.54,A
2022-M04,2022,4,mensual,07042,Pollença,Mallorca,,,,,U
2022-M04,2022,4,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2022-M04,2022,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,,U
2022-M04,2022,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M04,2022,4,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M04,2022,4,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
2022-M04,2022,4,mensual,07057,Santanyí,Mallorca,,,,,U
2022-M04,2022,4,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M05,2022,5,mensual,07003,Alcúdia,Mallorca,46.08,41.58,48.67,44.12,A
2022-M05,2022,5,mensual,07011,Calvià,Mallorca,40.28,34.96,43.52,38.06,A
2022-M05,2022,5,mensual,07015,Ciutadella de Menorca,Menorca,45.87,36.36,50.77,39.93,A
2022-M05,2022,5,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M05,2022,5,mensual,07024,Formentera,Formentera,47.23,37.49,58.02,47.43,A
2022-M05,2022,5,mensual,07026,Eivissa,Eivissa,78.05,58.62,84.81,65.06,A
2022-M05,2022,5,mensual,07040,Palma,Mallorca,73.78,59.08,89.29,74.64,A
2022-M05,2022,5,mensual,07042,Pollença,Mallorca,,,,,U
2022-M05,2022,5,mensual,07046,Sant Antoni de Portmany,Eivissa,72.07,58.67,73.84,58.92,A
2022-M05,2022,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,54.97,39.33,59.95,44.56,A
2022-M05,2022,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M05,2022,5,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M05,2022,5,mensual,07054,Santa Eulària des Riu,Eivissa,16.62,9.65,17.71,10.63,A
2022-M05,2022,5,mensual,07057,Santanyí,Mallorca,57.28,49.89,66.56,57.91,A
2022-M05,2022,5,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M06,2022,6,mensual,07003,Alcúdia,Mallorca,67.06,56.36,63.06,54.81,A
2022-M06,2022,6,mensual,07011,Calvià,Mallorca,49.29,45.75,50.87,47.03,A
2022-M06,2022,6,mensual,07015,Ciutadella de Menorca,Menorca,77.71,63.59,76.43,62.64,A
2022-M06,2022,6,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M06,2022,6,mensual,07024,Formentera,Formentera,69.54,58.38,72.02,61.3,A
2022-M06,2022,6,mensual,07026,Eivissa,Eivissa,81.92,60.42,87.04,65.4,A
2022-M06,2022,6,mensual,07040,Palma,Mallorca,82.9,71.44,90.58,78.0,A
2022-M06,2022,6,mensual,07042,Pollença,Mallorca,,,,,U
2022-M06,2022,6,mensual,07046,Sant Antoni de Portmany,Eivissa,94.58,76.51,96.33,77.29,A
2022-M06,2022,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,81.94,54.7,84.43,59.27,A
2022-M06,2022,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M06,2022,6,mensual,07052,Sant Lluís,Menorca,77.93,54.2,78.78,57.62,A
2022-M06,2022,6,mensual,07054,Santa Eulària des Riu,Eivissa,65.73,39.49,60.94,38.09,A
2022-M06,2022,6,mensual,07057,Santanyí,Mallorca,85.12,78.58,85.73,78.92,A
2022-M06,2022,6,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M07,2022,7,mensual,07003,Alcúdia,Mallorca,81.81,87.51,82.63,87.78,A
2022-M07,2022,7,mensual,07011,Calvià,Mallorca,53.08,52.7,53.54,53.07,A
2022-M07,2022,7,mensual,07015,Ciutadella de Menorca,Menorca,85.36,74.51,85.43,74.17,A
2022-M07,2022,7,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M07,2022,7,mensual,07024,Formentera,Formentera,81.76,73.28,83.25,74.34,A
2022-M07,2022,7,mensual,07026,Eivissa,Eivissa,86.96,70.38,89.14,72.19,A
2022-M07,2022,7,mensual,07040,Palma,Mallorca,,,,,U
2022-M07,2022,7,mensual,07042,Pollença,Mallorca,,,,,U
2022-M07,2022,7,mensual,07046,Sant Antoni de Portmany,Eivissa,92.26,86.22,93.6,87.95,A
2022-M07,2022,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,93.4,74.48,94.39,75.98,A
2022-M07,2022,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M07,2022,7,mensual,07052,Sant Lluís,Menorca,85.36,69.89,87.55,71.32,A
2022-M07,2022,7,mensual,07054,Santa Eulària des Riu,Eivissa,64.45,56.15,62.65,52.63,A
2022-M07,2022,7,mensual,07057,Santanyí,Mallorca,88.85,83.1,86.43,81.21,A
2022-M07,2022,7,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M08,2022,8,mensual,07003,Alcúdia,Mallorca,77.12,84.3,77.94,86.22,A
2022-M08,2022,8,mensual,07011,Calvià,Mallorca,52.19,50.08,53.02,50.44,A
2022-M08,2022,8,mensual,07015,Ciutadella de Menorca,Menorca,88.86,78.91,88.56,78.71,A
2022-M08,2022,8,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M08,2022,8,mensual,07024,Formentera,Formentera,82.09,70.04,82.57,70.82,A
2022-M08,2022,8,mensual,07026,Eivissa,Eivissa,86.08,73.64,88.5,74.66,A
2022-M08,2022,8,mensual,07040,Palma,Mallorca,88.47,72.4,91.24,74.84,A
2022-M08,2022,8,mensual,07042,Pollença,Mallorca,,,,,U
2022-M08,2022,8,mensual,07046,Sant Antoni de Portmany,Eivissa,95.71,84.81,97.43,86.21,A
2022-M08,2022,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,94.99,81.37,95.53,82.97,A
2022-M08,2022,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M08,2022,8,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M08,2022,8,mensual,07054,Santa Eulària des Riu,Eivissa,78.48,58.54,78.92,59.12,A
2022-M08,2022,8,mensual,07057,Santanyí,Mallorca,87.4,83.36,87.49,83.63,A
2022-M08,2022,8,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M09,2022,9,mensual,07003,Alcúdia,Mallorca,79.28,70.47,81.67,74.15,A
2022-M09,2022,9,mensual,07011,Calvià,Mallorca,44.01,41.14,45.37,42.84,A
2022-M09,2022,9,mensual,07015,Ciutadella de Menorca,Menorca,78.41,58.14,79.09,59.43,A
2022-M09,2022,9,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M09,2022,9,mensual,07024,Formentera,Formentera,73.52,58.29,78.87,63.06,A
2022-M09,2022,9,mensual,07026,Eivissa,Eivissa,90.29,74.52,92.72,76.91,A
2022-M09,2022,9,mensual,07040,Palma,Mallorca,83.52,66.22,92.42,77.55,A
2022-M09,2022,9,mensual,07042,Pollença,Mallorca,85.25,67.97,85.2,69.46,A
2022-M09,2022,9,mensual,07046,Sant Antoni de Portmany,Eivissa,87.9,69.8,88.53,70.97,A
2022-M09,2022,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,81.03,63.03,84.07,65.36,A
2022-M09,2022,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M09,2022,9,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M09,2022,9,mensual,07054,Santa Eulària des Riu,Eivissa,52.73,38.02,53.24,39.42,A
2022-M09,2022,9,mensual,07057,Santanyí,Mallorca,83.43,72.65,83.47,73.53,A
2022-M09,2022,9,mensual,07062,Son Servera,Mallorca,,,,,U
2022-M10,2022,10,mensual,07003,Alcúdia,Mallorca,36.47,36.24,36.49,36.86,A
2022-M10,2022,10,mensual,07011,Calvià,Mallorca,72.74,58.04,72.28,57.01,A
2022-M10,2022,10,mensual,07015,Ciutadella de Menorca,Menorca,52.67,46.55,50.71,46.49,A
2022-M10,2022,10,mensual,07022,Felanitx,Mallorca,,,,,U
2022-M10,2022,10,mensual,07024,Formentera,Formentera,42.49,37.1,42.83,36.48,A
2022-M10,2022,10,mensual,07026,Eivissa,Eivissa,69.29,59.4,72.21,60.98,A
2022-M10,2022,10,mensual,07040,Palma,Mallorca,71.45,57.08,78.12,64.11,A
2022-M10,2022,10,mensual,07042,Pollença,Mallorca,69.46,55.86,67.3,54.76,A
2022-M10,2022,10,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,,U
2022-M10,2022,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,81.74,48.49,82.12,48.24,A
2022-M10,2022,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,,U
2022-M10,2022,10,mensual,07052,Sant Lluís,Menorca,,,,,U
2022-M10,2022,10,mensual,07054,Santa Eulària des Riu,Eivissa,,,,,U
