periode_codi,any,mes,tipus_periode,codi_municipi,municipi,illa,ocupacio_places_pct,ocupacio_habitacions_pct,ocupacio_places_cap_setmana_pct,qualitat
2019-M03,2019,3,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2019-M03,2019,3,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2019-M03,2019,3,mensual,07055,Santa Margalida,Mallorca,47.41,61.17,52.89,A
2019-M03,2019,3,mensual,07057,Santanyí,Mallorca,,,,U
2019-M03,2019,3,mensual,07059,Ses Salines,Mallorca,50.88,50.18,50.0,A
2019-M03,2019,3,mensual,07061,Sóller,Mallorca,68.8,72.99,71.59,A
2019-M03,2019,3,mensual,07062,Son Servera,Mallorca,,,,U
2019-M04,2019,4,mensual,07002,Alaior,Menorca,,,,U
2019-M04,2019,4,mensual,07003,Alcúdia,Mallorca,65.97,81.92,64.84,A
2019-M04,2019,4,mensual,07005,Andratx,Mallorca,64.76,60.75,72.54,A
2019-M04,2019,4,mensual,07011,Calvià,Mallorca,68.94,74.24,71.27,A
2019-M04,2019,4,mensual,07014,Capdepera,Mallorca,61.25,68.06,63.82,A
2019-M04,2019,4,mensual,07015,Ciutadella de Menorca,Menorca,49.05,54.1,57.83,A
2019-M04,2019,4,mensual,07022,Felanitx,Mallorca,,,,U
2019-M04,2019,4,mensual,07024,Formentera,Formentera,31.95,35.93,36.05,A
2019-M04,2019,4,mensual,07026,Eivissa,Eivissa,67.81,73.79,75.27,A
2019-M04,2019,4,mensual,07031,Llucmajor,Mallorca,48.65,54.68,61.4,A
2019-M04,2019,4,mensual,07032,Maó,Menorca,44.54,55.97,41.49,A
2019-M04,2019,4,mensual,07033,Manacor,Mallorca,55.43,60.65,51.6,A
2019-M04,2019,4,mensual,07039,Muro,Mallorca,78.32,78.96,74.61,A
2019-M04,2019,4,mensual,07040,Palma,Mallorca,71.57,79.95,80.56,A
2019-M04,2019,4,mensual,07042,Pollença,Mallorca,57.65,73.96,64.04,A
2019-M04,2019,4,mensual,07046,Sant Antoni de Portmany,Eivissa,68.26,67.36,71.59,A
2019-M04,2019,4,mensual,07048,Sant Josep de sa Talaia,Eivissa,57.25,60.91,97.54,A
2019-M04,2019,4,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2019-M04,2019,4,mensual,07051,Sant Llorenç des Cardassar,Mallorca,71.42,76.68,68.12,A
2019-M04,2019,4,mensual,07052,Sant Lluís,Menorca,,,,U
2019-M04,2019,4,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2019-M04,2019,4,mensual,07055,Santa Margalida,Mallorca,73.87,80.33,66.14,A
2019-M04,2019,4,mensual,07057,Santanyí,Mallorca,68.16,71.97,72.89,A
2019-M04,2019,4,mensual,07059,Ses Salines,Mallorca,46.99,56.93,59.56,A
2019-M04,2019,4,mensual,07061,Sóller,Mallorca,76.61,77.64,72.93,A
2019-M04,2019,4,mensual,07062,Son Servera,Mallorca,71.3,73.26,70.76,A
2019-M05,2019,5,mensual,07002,Alaior,Menorca,47.63,53.36,47.34,A
2019-M05,2019,5,mensual,07003,Alcúdia,Mallorca,73.49,80.04,76.43,A
2019-M05,2019,5,mensual,07005,Andratx,Mallorca,54.0,58.25,57.36,A
2019-M05,2019,5,mensual,07011,Calvià,Mallorca,67.4,71.62,69.44,A
2019-M05,2019,5,mensual,07014,Capdepera,Mallorca,57.05,64.66,57.14,A
2019-M05,2019,5,mensual,07015,Ciutadella de Menorca,Menorca,55.98,61.08,50.14,A
2019-M05,2019,5,mensual,07022,Felanitx,Mallorca,53.36,55.2,46.99,A
2019-M05,2019,5,mensual,07024,Formentera,Formentera,46.0,46.83,57.99,A
2019-M05,2019,5,mensual,07026,Eivissa,Eivissa,66.75,71.08,77.65,A
2019-M05,2019,5,mensual,07031,Llucmajor,Mallorca,78.09,80.47,84.07,A
2019-M05,2019,5,mensual,07032,Maó,Menorca,49.04,61.59,36.3,A
2019-M05,2019,5,mensual,07033,Manacor,Mallorca,55.76,58.92,62.1,A
2019-M05,2019,5,mensual,07039,Muro,Mallorca,73.62,77.5,69.06,A
2019-M05,2019,5,mensual,07040,Palma,Mallorca,70.22,78.26,78.69,A
2019-M05,2019,5,mensual,07042,Pollença,Mallorca,62.83,73.17,61.64,A
2019-M05,2019,5,mensual,07046,Sant Antoni de Portmany,Eivissa,71.83,76.33,77.07,A
2019-M05,2019,5,mensual,07048,Sant Josep de sa Talaia,Eivissa,69.29,69.96,64.43,A
2019-M05,2019,5,mensual,07050,Sant Joan de Labritja,Eivissa,66.77,67.83,56.74,A
2019-M05,2019,5,mensual,07051,Sant Llorenç des Cardassar,Mallorca,55.84,62.03,54.74,A
2019-M05,2019,5,mensual,07052,Sant Lluís,Menorca,46.69,56.4,31.89,A
2019-M05,2019,5,mensual,07054,Santa Eulària des Riu,Eivissa,69.18,74.78,66.84,A
2019-M05,2019,5,mensual,07055,Santa Margalida,Mallorca,63.35,71.04,57.15,A
2019-M05,2019,5,mensual,07057,Santanyí,Mallorca,71.88,76.17,76.11,A
2019-M05,2019,5,mensual,07059,Ses Salines,Mallorca,57.5,65.76,55.95,A
2019-M05,2019,5,mensual,07061,Sóller,Mallorca,79.88,78.81,84.59,A
2019-M05,2019,5,mensual,07062,Son Servera,Mallorca,56.89,67.01,52.44,A
2019-M06,2019,6,mensual,07002,Alaior,Menorca,89.58,89.95,87.28,A
2019-M06,2019,6,mensual,07003,Alcúdia,Mallorca,86.91,91.73,87.86,A
2019-M06,2019,6,mensual,07005,Andratx,Mallorca,71.07,75.86,79.12,A
2019-M06,2019,6,mensual,07011,Calvià,Mallorca,85.22,86.82,88.01,A
2019-M06,2019,6,mensual,07014,Capdepera,Mallorca,78.51,82.3,76.18,A
2019-M06,2019,6,mensual,07015,Ciutadella de Menorca,Menorca,80.03,85.9,80.34,A
2019-M06,2019,6,mensual,07022,Felanitx,Mallorca,72.01,78.36,72.78,A
2019-M06,2019,6,mensual,07024,Formentera,Formentera,79.72,82.36,82.76,A
2019-M06,2019,6,mensual,07026,Eivissa,Eivissa,83.23,87.29,86.9,A
2019-M06,2019,6,mensual,07031,Llucmajor,Mallorca,90.56,90.2,90.72,A
2019-M06,2019,6,mensual,07032,Maó,Menorca,71.44,83.19,70.76,A
2019-M06,2019,6,mensual,07033,Manacor,Mallorca,78.39,81.37,84.59,A
2019-M06,2019,6,mensual,07039,Muro,Mallorca,89.02,90.97,90.44,A
2019-M06,2019,6,mensual,07040,Palma,Mallorca,80.34,86.04,87.66,A
2019-M06,2019,6,mensual,07042,Pollença,Mallorca,76.59,85.04,76.05,A
2019-M06,2019,6,mensual,07046,Sant Antoni de Portmany,Eivissa,82.18,85.11,81.67,A
2019-M06,2019,6,mensual,07048,Sant Josep de sa Talaia,Eivissa,80.32,81.94,85.13,A
2019-M06,2019,6,mensual,07050,Sant Joan de Labritja,Eivissa,91.11,88.95,89.28,A
2019-M06,2019,6,mensual,07051,Sant Llorenç des Cardassar,Mallorca,75.99,82.16,79.77,A
2019-M06,2019,6,mensual,07052,Sant Lluís,Menorca,69.86,84.24,73.62,A
2019-M06,2019,6,mensual,07054,Santa Eulària des Riu,Eivissa,83.47,87.51,85.83,A
2019-M06,2019,6,mensual,07055,Santa Margalida,Mallorca,84.54,86.29,72.88,A
2019-M06,2019,6,mensual,07057,Santanyí,Mallorca,86.0,87.03,84.52,A
2019-M06,2019,6,mensual,07059,Ses Salines,Mallorca,72.54,83.3,77.74,A
2019-M06,2019,6,mensual,07061,Sóller,Mallorca,83.78,85.16,89.98,A
2019-M06,2019,6,mensual,07062,Son Servera,Mallorca,78.57,87.05,80.1,A
2019-M07,2019,7,mensual,07002,Alaior,Menorca,90.78,92.47,92.02,A
2019-M07,2019,7,mensual,07003,Alcúdia,Mallorca,95.61,94.89,94.02,A
2019-M07,2019,7,mensual,07005,Andratx,Mallorca,86.95,85.93,82.68,A
2019-M07,2019,7,mensual,07011,Calvià,Mallorca,90.13,88.63,90.51,A
2019-M07,2019,7,mensual,07014,Capdepera,Mallorca,87.18,86.13,85.25,A
2019-M07,2019,7,mensual,07015,Ciutadella de Menorca,Menorca,87.62,92.4,84.3,A
2019-M07,2019,7,mensual,07022,Felanitx,Mallorca,89.22,86.63,87.29,A
2019-M07,2019,7,mensual,07024,Formentera,Formentera,89.34,85.64,82.33,A
2019-M07,2019,7,mensual,07026,Eivissa,Eivissa,88.31,89.8,89.44,A
2019-M07,2019,7,mensual,07031,Llucmajor,Mallorca,96.09,91.04,87.32,A
2019-M07,2019,7,mensual,07032,Maó,Menorca,84.09,91.87,78.55,A
2019-M07,2019,7,mensual,07033,Manacor,Mallorca,88.03,90.32,88.61,A
2019-M07,2019,7,mensual,07039,Muro,Mallorca,95.31,93.4,94.37,A
2019-M07,2019,7,mensual,07040,Palma,Mallorca,87.21,88.95,91.02,A
2019-M07,2019,7,mensual,07042,Pollença,Mallorca,78.86,85.78,76.51,A
2019-M07,2019,7,mensual,07046,Sant Antoni de Portmany,Eivissa,88.4,89.81,86.75,A
2019-M07,2019,7,mensual,07048,Sant Josep de sa Talaia,Eivissa,80.6,79.06,85.98,A
2019-M07,2019,7,mensual,07050,Sant Joan de Labritja,Eivissa,93.9,88.1,91.32,A
2019-M07,2019,7,mensual,07051,Sant Llorenç des Cardassar,Mallorca,88.9,89.81,86.7,A
2019-M07,2019,7,mensual,07052,Sant Lluís,Menorca,82.57,90.63,76.8,A
2019-M07,2019,7,mensual,07054,Santa Eulària des Riu,Eivissa,87.27,87.99,85.08,A
2019-M07,2019,7,mensual,07055,Santa Margalida,Mallorca,92.43,93.72,88.77,A
2019-M07,2019,7,mensual,07057,Santanyí,Mallorca,89.35,88.81,90.06,A
2019-M07,2019,7,mensual,07059,Ses Salines,Mallorca,78.83,86.72,75.16,A
2019-M07,2019,7,mensual,07061,Sóller,Mallorca,85.7,80.92,91.82,A
2019-M07,2019,7,mensual,07062,Son Servera,Mallorca,78.44,84.9,85.74,A
2019-M08,2019,8,mensual,07002,Alaior,Menorca,93.95,93.38,91.92,A
2019-M08,2019,8,mensual,07003,Alcúdia,Mallorca,91.66,94.47,91.88,A
2019-M08,2019,8,mensual,07005,Andratx,Mallorca,90.42,90.51,90.4,A
2019-M08,2019,8,mensual,07011,Calvià,Mallorca,91.41,90.86,90.75,A
2019-M08,2019,8,mensual,07014,Capdepera,Mallorca,90.77,91.38,92.15,A
2019-M08,2019,8,mensual,07015,Ciutadella de Menorca,Menorca,89.31,94.75,89.22,A
2019-M08,2019,8,mensual,07022,Felanitx,Mallorca,90.97,86.94,91.85,A
2019-M08,2019,8,mensual,07024,Formentera,Formentera,93.9,92.99,91.06,A
2019-M08,2019,8,mensual,07026,Eivissa,Eivissa,90.6,93.68,88.68,A
2019-M08,2019,8,mensual,07031,Llucmajor,Mallorca,95.35,94.38,92.33,A
2019-M08,2019,8,mensual,07032,Maó,Menorca,87.9,91.08,89.17,A
2019-M08,2019,8,mensual,07033,Manacor,Mallorca,86.89,89.44,83.46,A
2019-M08,2019,8,mensual,07039,Muro,Mallorca,97.12,95.19,94.46,A
2019-M08,2019,8,mensual,07040,Palma,Mallorca,90.06,90.88,91.46,A
2019-M08,2019,8,mensual,07042,Pollença,Mallorca,85.22,91.6,82.72,A
2019-M08,2019,8,mensual,07046,Sant Antoni de Portmany,Eivissa,88.19,92.85,87.32,A
2019-M08,2019,8,mensual,07048,Sant Josep de sa Talaia,Eivissa,87.78,84.92,86.8,A
2019-M08,2019,8,mensual,07050,Sant Joan de Labritja,Eivissa,95.04,94.49,94.38,A
2019-M08,2019,8,mensual,07051,Sant Llorenç des Cardassar,Mallorca,92.03,92.27,89.01,A
2019-M08,2019,8,mensual,07052,Sant Lluís,Menorca,84.03,92.79,78.46,A
2019-M08,2019,8,mensual,07054,Santa Eulària des Riu,Eivissa,93.4,91.19,89.79,A
2019-M08,2019,8,mensual,07055,Santa Margalida,Mallorca,94.67,96.78,95.05,A
2019-M08,2019,8,mensual,07057,Santanyí,Mallorca,91.05,89.96,87.79,A
2019-M08,2019,8,mensual,07059,Ses Salines,Mallorca,80.12,90.49,83.43,A
2019-M08,2019,8,mensual,07061,Sóller,Mallorca,91.66,88.55,88.27,A
2019-M08,2019,8,mensual,07062,Son Servera,Mallorca,86.93,91.5,91.24,A
2019-M09,2019,9,mensual,07002,Alaior,Menorca,83.13,91.15,78.12,A
2019-M09,2019,9,mensual,07003,Alcúdia,Mallorca,85.92,92.64,85.64,A
2019-M09,2019,9,mensual,07005,Andratx,Mallorca,87.64,90.84,87.84,A
2019-M09,2019,9,mensual,07011,Calvià,Mallorca,83.96,87.3,85.31,A
2019-M09,2019,9,mensual,07014,Capdepera,Mallorca,81.43,89.39,83.44,A
2019-M09,2019,9,mensual,07015,Ciutadella de Menorca,Menorca,75.79,86.96,76.19,A
2019-M09,2019,9,mensual,07022,Felanitx,Mallorca,80.07,87.77,76.76,A
2019-M09,2019,9,mensual,07024,Formentera,Formentera,81.37,84.69,82.16,A
2019-M09,2019,9,mensual,07026,Eivissa,Eivissa,81.44,86.67,80.88,A
2019-M09,2019,9,mensual,07031,Llucmajor,Mallorca,90.85,88.9,92.82,A
2019-M09,2019,9,mensual,07032,Maó,Menorca,57.67,76.48,58.18,A
2019-M09,2019,9,mensual,07033,Manacor,Mallorca,82.55,87.71,80.06,A
2019-M09,2019,9,mensual,07039,Muro,Mallorca,87.89,92.58,84.87,A
2019-M09,2019,9,mensual,07040,Palma,Mallorca,81.91,88.9,83.28,A
2019-M09,2019,9,mensual,07042,Pollença,Mallorca,75.8,87.68,77.99,A
2019-M09,2019,9,mensual,07046,Sant Antoni de Portmany,Eivissa,81.07,86.69,78.75,A
2019-M09,2019,9,mensual,07048,Sant Josep de sa Talaia,Eivissa,73.88,76.12,78.21,A
2019-M09,2019,9,mensual,07050,Sant Joan de Labritja,Eivissa,85.91,86.41,83.89,A
2019-M09,2019,9,mensual,07051,Sant Llorenç des Cardassar,Mallorca,81.43,88.55,75.05,A
2019-M09,2019,9,mensual,07052,Sant Lluís,Menorca,68.57,86.32,62.57,A
2019-M09,2019,9,mensual,07054,Santa Eulària des Riu,Eivissa,82.74,88.31,80.74,A
2019-M09,2019,9,mensual,07055,Santa Margalida,Mallorca,84.55,92.32,81.06,A
2019-M09,2019,9,mensual,07057,Santanyí,Mallorca,82.28,88.63,82.68,A
2019-M09,2019,9,mensual,07059,Ses Salines,Mallorca,69.42,86.72,70.44,A
2019-M09,2019,9,mensual,07061,Sóller,Mallorca,82.22,84.55,83.86,A
2019-M09,2019,9,mensual,07062,Son Servera,Mallorca,78.21,90.56,79.82,A
2019-M10,2019,10,mensual,07002,Alaior,Menorca,,,,U
2019-M10,2019,10,mensual,07003,Alcúdia,Mallorca,70.24,72.18,66.86,A
2019-M10,2019,10,mensual,07005,Andratx,Mallorca,60.75,61.13,56.93,A
2019-M10,2019,10,mensual,07011,Calvià,Mallorca,65.78,67.7,65.58,A
2019-M10,2019,10,mensual,07014,Capdepera,Mallorca,58.81,59.77,63.24,A
2019-M10,2019,10,mensual,07015,Ciutadella de Menorca,Menorca,51.41,55.64,48.78,A
2019-M10,2019,10,mensual,07022,Felanitx,Mallorca,63.64,66.94,60.98,A
2019-M10,2019,10,mensual,07024,Formentera,Formentera,48.41,49.73,53.96,A
2019-M10,2019,10,mensual,07026,Eivissa,Eivissa,64.49,73.62,80.52,A
2019-M10,2019,10,mensual,07031,Llucmajor,Mallorca,60.78,62.32,83.23,A
2019-M10,2019,10,mensual,07032,Maó,Menorca,40.38,54.66,42.49,A
2019-M10,2019,10,mensual,07033,Manacor,Mallorca,60.36,62.24,44.97,A
2019-M10,2019,10,mensual,07039,Muro,Mallorca,76.82,76.31,76.1,A
2019-M10,2019,10,mensual,07040,Palma,Mallorca,64.31,71.11,68.19,A
2019-M10,2019,10,mensual,07042,Pollença,Mallorca,51.88,61.83,62.34,A
2019-M10,2019,10,mensual,07046,Sant Antoni de Portmany,Eivissa,58.97,64.25,55.37,A
2019-M10,2019,10,mensual,07048,Sant Josep de sa Talaia,Eivissa,67.45,61.59,72.05,A
2019-M10,2019,10,mensual,07050,Sant Joan de Labritja,Eivissa,66.74,67.2,61.55,A
2019-M10,2019,10,mensual,07051,Sant Llorenç des Cardassar,Mallorca,63.22,66.24,60.89,A
2019-M10,2019,10,mensual,07052,Sant Lluís,Menorca,47.95,58.42,50.93,A
2019-M10,2019,10,mensual,07054,Santa Eulària des Riu,Eivissa,63.54,66.46,62.73,A
2019-M10,2019,10,mensual,07055,Santa Margalida,Mallorca,60.82,68.01,73.79,A
2019-M10,2019,10,mensual,07057,Santanyí,Mallorca,67.42,69.88,67.29,A
2019-M10,2019,10,mensual,07059,Ses Salines,Mallorca,52.08,64.56,68.31,A
2019-M10,2019,10,mensual,07061,Sóller,Mallorca,73.07,76.95,80.27,A
2019-M10,2019,10,mensual,07062,Son Servera,Mallorca,61.03,71.36,70.78,A
2019-M11,2019,11,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2019-M11,2019,11,mensual,07003,Alcúdia,Mallorca,47.89,70.47,48.64,A
2019-M11,2019,11,mensual,07005,Andratx,Mallorca,,,,U
2019-M11,2019,11,mensual,07011,Calvià,Mallorca,25.86,41.0,35.05,A
2019-M11,2019,11,mensual,07014,Capdepera,Mallorca,,,,U
2019-M11,2019,11,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2019-M11,2019,11,mensual,07022,Felanitx,Mallorca,,,,U
2019-M11,2019,11,mensual,07024,Formentera,Formentera,,,,U
2019-M11,2019,11,mensual,07026,Eivissa,Eivissa,42.47,52.88,51.27,A
2019-M11,2019,11,mensual,07031,Llucmajor,Mallorca,,,,U
2019-M11,2019,11,mensual,07032,Maó,Menorca,35.24,50.97,50.25,A
2019-M11,2019,11,mensual,07033,Manacor,Mallorca,,,,U
2019-M11,2019,11,mensual,07039,Muro,Mallorca,,,,U
2019-M11,2019,11,mensual,07040,Palma,Mallorca,46.12,56.2,53.99,A
2019-M11,2019,11,mensual,07042,Pollença,Mallorca,,,,U
2019-M11,2019,11,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2019-M11,2019,11,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2019-M11,2019,11,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2019-M11,2019,11,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2019-M11,2019,11,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2019-M11,2019,11,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2019-M11,2019,11,mensual,07055,Santa Margalida,Mallorca,,,,U
2019-M11,2019,11,mensual,07057,Santanyí,Mallorca,,,,U
2019-M11,2019,11,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2019-M11,2019,11,mensual,07061,Sóller,Mallorca,,,,U
2019-M11,2019,11,mensual,07062,Son Servera,Mallorca,,,,U
2019-M12,2019,12,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2019-M12,2019,12,mensual,07003,Alcúdia,Mallorca,,,,U
2019-M12,2019,12,mensual,07005,Andratx,Mallorca,,,,U
2019-M12,2019,12,mensual,07011,Calvià,Mallorca,24.67,34.38,24.97,A
2019-M12,2019,12,mensual,07014,Capdepera,Mallorca,,,,U
2019-M12,2019,12,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2019-M12,2019,12,mensual,07022,Felanitx,Mallorca,,,,U
2019-M12,2019,12,mensual,07024,Formentera,Formentera,,,,U
2019-M12,2019,12,mensual,07026,Eivissa,Eivissa,38.88,45.57,42.82,A
2019-M12,2019,12,mensual,07031,Llucmajor,Mallorca,,,,U
2019-M12,2019,12,mensual,07032,Maó,Menorca,29.26,38.13,43.73,A
2019-M12,2019,12,mensual,07033,Manacor,Mallorca,,,,U
2019-M12,2019,12,mensual,07039,Muro,Mallorca,0.0,0.0,0.0,A
2019-M12,2019,12,mensual,07040,Palma,Mallorca,44.73,48.39,55.29,A
2019-M12,2019,12,mensual,07042,Pollença,Mallorca,0.0,0.0,0.0,A
2019-M12,2019,12,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2019-M12,2019,12,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2019-M12,2019,12,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2019-M12,2019,12,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2019-M12,2019,12,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2019-M12,2019,12,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2019-M12,2019,12,mensual,07055,Santa Margalida,Mallorca,,,,U
2019-M12,2019,12,mensual,07057,Santanyí,Mallorca,,,,U
2019-M12,2019,12,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2019-M12,2019,12,mensual,07061,Sóller,Mallorca,,,,U
2019-M12,2019,12,mensual,07062,Son Servera,Mallorca,,,,U
2020,2020,,anual,07002,Alaior,Menorca,30.44,29.56,33.04,A
2020,2020,,anual,07003,Alcúdia,Mallorca,31.31,37.47,40.89,A
2020,2020,,anual,07005,Andratx,Mallorca,18.01,19.75,16.87,A
2020,2020,,anual,07011,Calvià,Mallorca,32.2,36.66,31.6,A
2020,2020,,anual,07014,Capdepera,Mallorca,24.81,29.7,25.91,A
2020,2020,,anual,07015,Ciutadella de Menorca,Menorca,40.24,45.06,43.33,A
2020,2020,,anual,07022,Felanitx,Mallorca,,,,U
2020,2020,,anual,07024,Formentera,Formentera,42.57,42.82,47.94,A
2020,2020,,anual,07026,Eivissa,Eivissa,32.32,38.79,34.92,A
2020,2020,,anual,07031,Llucmajor,Mallorca,,,,U
2020,2020,,anual,07032,Maó,Menorca,30.78,39.52,36.84,A
2020,2020,,anual,07033,Manacor,Mallorca,28.87,28.21,26.15,A
2020,2020,,anual,07039,Muro,Mallorca,38.92,37.06,41.4,A
2020,2020,,anual,07040,Palma,Mallorca,38.53,42.45,39.8,A
2020,2020,,anual,07042,Pollença,Mallorca,19.23,22.25,21.56,A
2020,2020,,anual,07046,Sant Antoni de Portmany,Eivissa,32.28,32.0,33.5,A
2020,2020,,anual,07048,Sant Josep de sa Talaia,Eivissa,45.1,41.84,45.52,A
2020,2020,,anual,07050,Sant Joan de Labritja,Eivissa,37.48,34.73,37.33,A
2020,2020,,anual,07051,Sant Llorenç des Cardassar,Mallorca,36.43,39.61,34.8,A
2020,2020,,anual,07052,Sant Lluís,Menorca,15.26,17.41,11.13,A
2020,2020,,anual,07054,Santa Eulària des Riu,Eivissa,28.04,32.08,25.73,A
2020,2020,,anual,07055,Santa Margalida,Mallorca,39.65,40.54,34.89,A
2020,2020,,anual,07057,Santanyí,Mallorca,36.84,32.74,34.03,A
2020,2020,,anual,07059,Ses Salines,Mallorca,20.05,19.5,24.79,A
2020,2020,,anual,07061,Sóller,Mallorca,18.84,20.15,21.29,A
2020,2020,,anual,07062,Son Servera,Mallorca,17.2,18.39,22.77,A
2020-M01,2020,1,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07003,Alcúdia,Mallorca,,,,U
2020-M01,2020,1,mensual,07005,Andratx,Mallorca,,,,U
2020-M01,2020,1,mensual,07011,Calvià,Mallorca,18.94,29.9,24.72,A
2020-M01,2020,1,mensual,07014,Capdepera,Mallorca,,,,U
2020-M01,2020,1,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2020-M01,2020,1,mensual,07022,Felanitx,Mallorca,,,,U
2020-M01,2020,1,mensual,07024,Formentera,Formentera,,,,U
2020-M01,2020,1,mensual,07026,Eivissa,Eivissa,27.1,36.73,34.13,A
2020-M01,2020,1,mensual,07031,Llucmajor,Mallorca,,,,U
2020-M01,2020,1,mensual,07032,Maó,Menorca,26.38,38.2,33.93,A
2020-M01,2020,1,mensual,07033,Manacor,Mallorca,,,,U
2020-M01,2020,1,mensual,07039,Muro,Mallorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07040,Palma,Mallorca,41.3,49.28,47.54,A
2020-M01,2020,1,mensual,07042,Pollença,Mallorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2020-M01,2020,1,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2020-M01,2020,1,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2020-M01,2020,1,mensual,07051,Sant Llorenç des Cardassar,Mallorca,,,,U
2020-M01,2020,1,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2020-M01,2020,1,mensual,07055,Santa Margalida,Mallorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07057,Santanyí,Mallorca,,,,U
2020-M01,2020,1,mensual,07059,Ses Salines,Mallorca,0.0,0.0,0.0,A
2020-M01,2020,1,mensual,07061,Sóller,Mallorca,,,,U
2020-M01,2020,1,mensual,07062,Son Servera,Mallorca,,,,U
2020-M02,2020,2,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2020-M02,2020,2,mensual,07003,Alcúdia,Mallorca,,,,U
2020-M02,2020,2,mensual,07005,Andratx,Mallorca,,,,U
2020-M02,2020,2,mensual,07011,Calvià,Mallorca,47.56,57.08,49.29,A
2020-M02,2020,2,mensual,07014,Capdepera,Mallorca,49.32,53.15,56.62,A
2020-M02,2020,2,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2020-M02,2020,2,mensual,07022,Felanitx,Mallorca,,,,U
2020-M02,2020,2,mensual,07024,Formentera,Formentera,,,,U
2020-M02,2020,2,mensual,07026,Eivissa,Eivissa,39.41,54.25,52.47,A
2020-M02,2020,2,mensual,07031,Llucmajor,Mallorca,,,,U
2020-M02,2020,2,mensual,07032,Maó,Menorca,,,,U
2020-M02,2020,2,mensual,07033,Manacor,Mallorca,,,,U
2020-M02,2020,2,mensual,07039,Muro,Mallorca,,,,U
2020-M02,2020,2,mensual,07040,Palma,Mallorca,53.64,60.88,57.37,A
2020-M02,2020,2,mensual,07042,Pollença,Mallorca,,,,U
2020-M02,2020,2,mensual,07046,Sant Antoni de Portmany,Eivissa,,,,U
2020-M02,2020,2,mensual,07048,Sant Josep de sa Talaia,Eivissa,,,,U
2020-M02,2020,2,mensual,07050,Sant Joan de Labritja,Eivissa,,,,U
2020-M02,2020,2,mensual,07051,Sant Llorenç des Cardassar,Mallorca,63.13,77.99,65.92,A
2020-M02,2020,2,mensual,07052,Sant Lluís,Menorca,0.0,0.0,0.0,A
2020-M02,2020,2,mensual,07054,Santa Eulària des Riu,Eivissa,,,,U
2020-M02,2020,2,mensual,07055,Santa Margalida,Mallorca,,,,U
2020-M02,2020,2,mensual,07057,Santanyí,Mallorca,,,,U
2020-M02,2020,2,mensual,07059,Ses Salines,Mallorca,,,,U
2020-M02,2020,2,mensual,07061,Sóller,Mallorca,,,,U
2020-M02,2020,2,mensual,07062,Son Servera,Mallorca,,,,U
2020-M03,2020,3,mensual,07002,Alaior,Menorca,0.0,0.0,0.0,A
2020-M03,2020,3,mensual,07003,Alcúdia,Mallorca,36.34,43.29,55.19,A
2020-M03,2020,3,mensual,07005,Andratx,Mallorca,,,,U
2020-M03,2020,3,mensual,07011,Calvià,Mallorca,35.98,47.25,42.12,A
2020-M03,2020,3,mensual,07014,Capdepera,Mallorca,,,,U
2020-M03,2020,3,mensual,07015,Ciutadella de Menorca,Menorca,,,,U
2020-M03,2020,3,mensual,07022,Felanitx,Mallorca,,,,U
2020-M03,2020,3,mensual,07024,Formentera,Formentera,,,,U
2020-M03,2020,3,mensual,07026,Eivissa,Eivissa,24.17,32.37,32.29,A
