TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca
Felanitx,Felanitx,07022,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Palma,Palma,07040,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,54.52,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,63.40,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,57.42,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,37.27,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,53.40,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,44.74,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,52.96,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,63.57,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,57.33,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Margalida,Santa Margalida,07055,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Margalida,Santa Margalida,07055,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,60.35,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,72.64,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,67.09,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Lluís,Sant Lluís,07052,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,0.00,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,28.87,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,38.70,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,30.99,Valor normal,Valor normal,A,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2014,03/2014,2014-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2014,03/2014,2014-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2014,03/2014,2014-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Calvià,Calvià,07011,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,49.58,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,57.08,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,51.29,Valor normal,Valor normal,A,,,,
Capdepera,Capdepera,07014,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Capdepera,Capdepera,07014,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Capdepera,Capdepera,07014,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Palma,Palma,07040,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,40.35,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,46.20,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,41.95,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Pollença,Pollença,07042,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Pollença,Pollença,07042,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2014,02/2014,2014-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2014,02/2014,2014-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Margalida,Santa Margalida,07055,02/2014,02/2014,2014-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
